,Blueprint ID,Material Type,Quantity,Material ID
29605,41280,skills,1,11451
29606,41280,skills,5,3380
29607,41280,materials,1,11476
29608,41280,materials,60,11399
29609,41280,materials,60,11692
29610,41280,materials,264,16680
29611,41280,materials,874,9830
29612,41280,materials,5000,17863
29613,41281,products,5000,41273
29614,41281,skills,1,11449
29615,41281,skills,1,11451
29616,41281,skills,5,3380
29617,41281,materials,1,11476
29618,41281,materials,60,11399
29619,41281,materials,60,11692
29620,41281,materials,264,16680
29621,41281,materials,874,9830
29622,41281,materials,5000,17863
29623,41282,products,5000,41274
29624,41282,skills,1,11447
29625,41282,skills,1,11449
29626,41282,skills,5,3380
29627,41282,materials,1,11476
29628,41282,materials,60,11399
29629,41282,materials,60,11694
29630,41282,materials,264,16680
29631,41282,materials,874,9830
29632,41282,materials,5000,17857
29633,41283,products,5000,41275
29634,41283,skills,1,11447
29635,41283,skills,1,11449
29636,41283,skills,5,3380
29637,41283,materials,1,11476
29638,41283,materials,60,11399
29639,41283,materials,60,11694
29640,41283,materials,264,16680
29641,41283,materials,874,9830
29642,41283,materials,5000,17857
29643,41284,products,5000,41276
29644,41284,skills,1,11441
29645,41284,skills,1,11449
29646,41284,skills,5,3380
29647,41284,materials,1,11476
29648,41284,materials,60,11399
29649,41284,materials,60,11695
29650,41284,materials,264,16680
29651,41284,materials,874,9830
29652,41284,materials,5000,17861
29653,41285,products,5000,41277
29654,41285,skills,1,11441
29655,41285,skills,1,11449
29656,41285,skills,5,3380
29657,41285,materials,1,11476
29658,41285,materials,60,11399
29659,41285,materials,60,11695
29660,41285,materials,264,16680
29661,41285,materials,874,9830
29662,41285,materials,5000,17861
29663,41288,products,5000,41286
29664,41288,skills,1,11441
29665,41288,skills,1,11449
29666,41288,skills,5,3380
29667,41288,materials,1,11476
29668,41288,materials,28,11695
29669,41288,materials,30,11399
29670,41288,materials,120,16680
29671,41288,materials,260,9830
29672,41288,materials,5000,32440
29673,41289,products,5000,41287
29674,41289,skills,1,3380
29675,41289,skills,1,11441
29676,41289,skills,1,11449
29677,41289,materials,1,11476
29678,41289,materials,28,11695
29679,41289,materials,30,11399
29680,41289,materials,120,16680
29681,41289,materials,260,9830
29682,41289,materials,5000,32440
29683,41292,products,5000,41290
29684,41292,skills,1,11446
29685,41292,skills,1,11449
29686,41292,skills,5,3380
29687,41292,materials,1,11476
29688,41292,materials,28,11693
29689,41292,materials,30,11399
29690,41292,materials,120,16680
29691,41292,materials,260,9830
29692,41292,materials,5000,32436
29693,41293,products,5000,41291
29694,41293,skills,1,3380
29695,41293,skills,1,11446
29696,41293,skills,1,11449
29697,41293,materials,1,11476
29698,41293,materials,28,11693
29699,41293,materials,30,11399
29700,41293,materials,120,16680
29701,41293,materials,260,9830
29702,41293,materials,5000,32436
29703,41296,products,5000,41294
29704,41296,skills,1,11449
29705,41296,skills,1,11451
29706,41296,skills,5,3380
29707,41296,materials,1,11476
29708,41296,materials,28,11692
29709,41296,materials,30,11399
29710,41296,materials,120,16680
29711,41296,materials,260,9830
29712,41296,materials,5000,32438
29713,41297,products,5000,41295
29714,41297,skills,1,11449
29715,41297,skills,1,11451
29716,41297,skills,5,3380
29717,41297,materials,1,11476
29718,41297,materials,28,11692
29719,41297,materials,30,11399
29720,41297,materials,120,16680
29721,41297,materials,260,9830
29722,41297,materials,5000,32438
29723,41300,products,5000,41298
29724,41300,skills,1,11447
29725,41300,skills,1,11449
29726,41300,skills,5,3380
29727,41300,materials,1,11476
29728,41300,materials,28,11694
29729,41300,materials,30,11399
29730,41300,materials,120,16680
29731,41300,materials,260,9830
29732,41300,materials,5000,32442
29733,41301,products,5000,41299
29734,41301,skills,1,11447
29735,41301,skills,1,11449
29736,41301,skills,5,3380
29737,41301,materials,1,11476
29738,41301,materials,28,11694
29739,41301,materials,30,11399
29740,41301,materials,120,16680
29741,41301,materials,260,9830
29742,41301,materials,5000,32442
29743,41313,products,1,41252
29744,41313,skills,1,3380
29745,41313,skills,1,22242
29746,41313,materials,1,41249
29747,41313,materials,17,41269
29748,41313,materials,34,41302
29749,41313,materials,52,41303
29750,41315,products,5000,41314
29751,41315,skills,1,11451
29752,41315,skills,1,11452
29753,41315,skills,5,3380
29754,41315,materials,1,11476
29755,41315,materials,30,11399
29756,41315,materials,2400,16679
29757,41315,materials,5000,17666
29758,41315,materials,6000,16673
29759,41317,products,5000,41316
29760,41317,skills,1,11451
29761,41317,skills,1,11452
29762,41317,skills,5,3380
29763,41317,materials,1,11476
29764,41317,materials,30,11399
29765,41317,materials,2400,16679
29766,41317,materials,5000,17672
29767,41317,materials,6000,16673
29768,41319,products,5000,41318
29769,41319,skills,1,11451
29770,41319,skills,1,11452
29771,41319,skills,5,3380
29772,41319,materials,1,11476
29773,41319,materials,60,11399
29774,41319,materials,3000,16679
29775,41319,materials,5000,17664
29776,41319,materials,12000,16673
29777,41321,products,5000,41320
29778,41321,skills,1,11451
29779,41321,skills,1,11452
29780,41321,skills,5,3380
29781,41321,materials,1,11476
29782,41321,materials,60,11399
29783,41321,materials,3000,16679
29784,41321,materials,5000,17678
29785,41321,materials,12000,16673
29786,41323,products,5000,41322
29787,41323,skills,1,11441
29788,41323,skills,1,11455
29789,41323,skills,5,3380
29790,41323,materials,1,11476
29791,41323,materials,15,11399
29792,41323,materials,1200,16670
29793,41323,materials,1200,16679
29794,41323,materials,5000,17648
29795,41325,products,5000,41324
29796,41325,skills,1,11441
29797,41325,skills,1,11455
29798,41325,skills,5,3380
29799,41325,materials,1,11476
29800,41325,materials,30,11399
29801,41325,materials,1200,16670
29802,41325,materials,1200,16679
29803,41325,materials,5000,17658
29804,41327,products,5000,41326
29805,41327,skills,1,11441
29806,41327,skills,1,11455
29807,41327,skills,5,3380
29808,41327,materials,1,11476
29809,41327,materials,30,11399
29810,41327,materials,1500,16679
29811,41327,materials,3000,16671
29812,41327,materials,5000,17650
29813,41329,products,5000,41328
29814,41329,skills,1,11441
29815,41329,skills,1,11455
29816,41329,skills,5,3380
29817,41329,materials,1,11476
29818,41329,materials,30,11399
29819,41329,materials,1500,16679
29820,41329,materials,3000,16671
29821,41329,materials,5000,17656
29822,41331,products,4,41330
29823,41331,skills,1,11433
29824,41331,skills,1,11447
29825,41331,skills,5,3380
29826,41331,materials,1,11476
29827,41331,materials,4,17692
29828,41331,materials,30,11399
29829,41331,materials,900,16679
29830,41331,materials,2160,16672
29831,41333,products,4,41332
29832,41333,skills,1,11433
29833,41333,skills,1,11447
29834,41333,skills,5,3380
29835,41333,materials,1,11476
29836,41333,materials,4,17694
29837,41333,materials,30,11399
29838,41333,materials,900,16679
29839,41333,materials,2160,16672
29840,41335,products,4,41334
29841,41335,skills,1,11433
29842,41335,skills,1,11447
29843,41335,skills,5,3380
29844,41335,materials,1,11476
29845,41335,materials,4,17686
29846,41335,materials,30,11399
29847,41335,materials,900,16679
29848,41335,materials,5220,16672
29849,41337,products,4,41336
29850,41337,skills,1,11433
29851,41337,skills,1,11447
29852,41337,skills,5,3380
29853,41337,materials,1,11476
29854,41337,materials,4,17688
29855,41337,materials,30,11399
29856,41337,materials,900,16679
29857,41337,materials,5220,16672
29858,41351,products,1,40563
29859,41351,skills,1,11446
29860,41351,skills,1,11450
29861,41351,skills,1,22242
29862,41351,skills,5,3380
29863,41351,materials,1,32325
29864,41351,materials,3,11478
29865,41351,materials,18,11535
29866,41351,materials,24,11399
29867,41351,materials,42,11531
29868,41351,materials,48,11547
29869,41351,materials,72,11545
29870,41351,materials,84,11688
29871,41352,products,1,40561
29872,41352,skills,1,11444
29873,41352,skills,1,11446
29874,41352,skills,1,22242
29875,41352,skills,5,3380
29876,41352,materials,1,32340
29877,41352,materials,3,11478
29878,41352,materials,18,11537
29879,41352,materials,24,11399
29880,41352,materials,42,11532
29881,41352,materials,48,11549
29882,41352,materials,72,11543
29883,41352,materials,84,11689
29884,41353,products,1,40567
29885,41353,skills,1,11446
29886,41353,skills,1,11454
29887,41353,skills,1,22242
29888,41353,skills,5,3380
29889,41353,materials,1,32344
29890,41353,materials,3,11478
29891,41353,materials,18,11534
29892,41353,materials,24,11399
29893,41353,materials,42,11533
29894,41353,materials,48,11550
29895,41353,materials,72,11544
29896,41353,materials,84,11690
29897,41354,products,1,40565
29898,41354,skills,1,11445
29899,41354,skills,1,11446
29900,41354,skills,1,22242
29901,41354,skills,5,3380
29902,41354,materials,1,32342
29903,41354,materials,3,11478
29904,41354,materials,18,11536
29905,41354,materials,24,11399
29906,41354,materials,42,11530
29907,41354,materials,48,11548
29908,41354,materials,72,11542
29909,41354,materials,84,11691
29910,41355,products,1,40362
29911,41355,skills,1,3380
29912,41355,skills,1,22242
29913,41355,materials,1000,39
29914,41355,materials,1250,40
29915,41355,materials,2200,38
29916,41355,materials,15000,37
29917,41355,materials,50000,36
29918,41355,materials,110000,35
29919,41355,materials,515000,34
29920,41356,products,1,40560
29921,41356,skills,1,11444
29922,41356,skills,1,11446
29923,41356,skills,1,22242
29924,41356,skills,5,3380
29925,41356,materials,1,40362
29926,41356,materials,3,11478
29927,41356,materials,18,11537
29928,41356,materials,24,11399
29929,41356,materials,28,9834
29930,41356,materials,42,11532
29931,41356,materials,48,11549
29932,41356,materials,72,11543
29933,41361,products,1,40363
29934,41361,skills,1,3380
29935,41361,skills,1,22242
29936,41361,materials,1000,39
29937,41361,materials,1250,40
29938,41361,materials,2200,38
29939,41361,materials,15000,37
29940,41361,materials,50000,36
29941,41361,materials,110000,35
29942,41361,materials,515000,34
29943,41362,products,1,40566
29944,41362,skills,1,11446
29945,41362,skills,1,11454
29946,41362,skills,1,22242
29947,41362,skills,5,3380
29948,41362,materials,1,40363
29949,41362,materials,3,11478
29950,41362,materials,18,11534
29951,41362,materials,24,11399
29952,41362,materials,28,9834
29953,41362,materials,42,11533
29954,41362,materials,48,11550
29955,41362,materials,72,11544
29956,41363,products,1,40364
29957,41363,skills,1,3380
29958,41363,skills,1,22242
29959,41363,materials,1000,39
29960,41363,materials,1250,40
29961,41363,materials,2200,38
29962,41363,materials,15000,37
29963,41363,materials,50000,36
29964,41363,materials,110000,35
29965,41363,materials,515000,34
29966,41364,products,1,40562
29967,41364,skills,1,11446
29968,41364,skills,1,11450
29969,41364,skills,1,22242
29970,41364,skills,5,3380
29971,41364,materials,1,40364
29972,41364,materials,3,11478
29973,41364,materials,18,11535
29974,41364,materials,24,11399
29975,41364,materials,28,9834
29976,41364,materials,42,11531
29977,41364,materials,48,11547
29978,41364,materials,72,11545
29979,41365,products,1,40365
29980,41365,skills,1,3380
29981,41365,skills,1,22242
29982,41365,materials,1000,39
29983,41365,materials,1250,40
29984,41365,materials,2200,38
29985,41365,materials,15000,37
29986,41365,materials,50000,36
29987,41365,materials,110000,35
29988,41365,materials,515000,34
29989,41366,products,1,40564
29990,41366,skills,1,11445
29991,41366,skills,1,11446
29992,41366,skills,1,22242
29993,41366,skills,5,3380
29994,41366,materials,1,40365
29995,41366,materials,3,11478
29996,41366,materials,18,11536
29997,41366,materials,24,11399
29998,41366,materials,28,9834
29999,41366,materials,42,11530
30000,41366,materials,48,11548
30001,41366,materials,72,11542
30002,41367,products,1,37599
30003,41367,skills,1,3380
30004,41367,skills,1,22242
30005,41367,materials,600,39
30006,41367,materials,1000,40
30007,41367,materials,2500,38
30008,41367,materials,15000,37
30009,41367,materials,35000,36
30010,41367,materials,120000,35
30011,41367,materials,400000,34
30012,41368,products,1,40568
30013,41368,skills,1,11444
30014,41368,skills,1,11453
30015,41368,skills,1,22242
30016,41368,skills,5,3380
30017,41368,materials,1,37599
30018,41368,materials,3,11478
30019,41368,materials,22,11532
30020,41368,materials,24,11399
30021,41368,materials,28,11537
30022,41368,materials,36,11554
30023,41368,materials,38,11549
30024,41368,materials,40,11539
30025,41369,products,1,40345
30026,41369,skills,1,3380
30027,41369,skills,1,22242
30028,41369,materials,600,39
30029,41369,materials,1000,40
30030,41369,materials,2500,38
30031,41369,materials,15000,37
30032,41369,materials,35000,36
30033,41369,materials,120000,35
30034,41369,materials,400000,34
30035,41370,products,1,40569
30036,41370,skills,1,11453
30037,41370,skills,1,11454
30038,41370,skills,1,22242
30039,41370,skills,5,3380
30040,41370,materials,1,40345
30041,41370,materials,3,11478
30042,41370,materials,22,11533
30043,41370,materials,24,11399
30044,41370,materials,28,11534
30045,41370,materials,36,11552
30046,41370,materials,38,11550
30047,41370,materials,40,11540
30048,41371,products,1,40346
30049,41371,skills,1,3380
30050,41371,skills,1,22242
30051,41371,materials,600,39
30052,41371,materials,1000,40
30053,41371,materials,2500,38
30054,41371,materials,15000,37
30055,41371,materials,35000,36
30056,41371,materials,120000,35
30057,41371,materials,400000,34
30058,41372,products,1,40570
30059,41372,skills,1,11450
30060,41372,skills,1,11453
30061,41372,skills,1,22242
30062,41372,skills,5,3380
30063,41372,materials,1,40346
30064,41372,materials,3,11478
30065,41372,materials,22,11531
30066,41372,materials,24,11399
30067,41372,materials,28,11535
30068,41372,materials,36,11553
30069,41372,materials,38,11547
30070,41372,materials,40,11541
30071,41373,products,1,40347
30072,41373,skills,1,3380
30073,41373,skills,1,22242
30074,41373,materials,600,39
30075,41373,materials,1000,40
30076,41373,materials,2500,38
30077,41373,materials,15000,37
30078,41373,materials,35000,36
30079,41373,materials,120000,35
30080,41373,materials,400000,34
30081,41374,products,1,40571
30082,41374,skills,1,11445
30083,41374,skills,1,11453
30084,41374,skills,1,22242
30085,41374,skills,5,3380
30086,41374,materials,1,40347
30087,41374,materials,3,11478
30088,41374,materials,22,11530
30089,41374,materials,24,11399
30090,41374,materials,28,11536
30091,41374,materials,36,11551
30092,41374,materials,38,11548
30093,41374,materials,40,11538
30094,41375,products,1,40556
30095,41375,skills,1,11444
30096,41375,skills,1,11446
30097,41375,skills,1,22242
30098,41375,skills,5,3380
30099,41375,materials,1,23055
30100,41375,materials,3,11478
30101,41375,materials,12,9834
30102,41375,materials,12,11399
30103,41375,materials,12,11532
30104,41375,materials,12,11537
30105,41375,materials,12,11689
30106,41375,materials,16,11549
30107,41376,products,1,40358
30108,41376,skills,1,3380
30109,41376,skills,1,22242
30110,41376,materials,400,40
30111,41376,materials,500,39
30112,41376,materials,900,38
30113,41376,materials,6000,37
30114,41376,materials,15000,36
30115,41376,materials,45000,35
30116,41376,materials,165000,34
30117,41377,products,1,40552
30118,41377,skills,1,11444
